match_id,date,home_team,away_team,home_team_id,away_team_id,home_team_elo,away_team_elo
1549771,2022-02-08,Burnley,Man United,184,32,1681.17529297,1875.96435547
1549772,2022-02-09,Norwich,Crystal Palace,168,162,1622.89257812,1713.45727539
1549773,2022-02-08,West Ham,Watford,29,27,1805.84033203,1633.33691406
1549774,2022-02-10,Wolves,Arsenal,161,13,1772.9276123,1855.95947266
1549775,2022-02-08,Newcastle,Everton,23,31,1675.47973633,1704.58300781
1549776,2022-02-09,Tottenham,Southampton,30,18,1805.38952637,1715.99108887
1549777,2022-02-10,Liverpool,Leicester,26,14,1996.65234375,1762.83776855
1549778,2022-02-09,Man City,Brentford,167,189,2021.13269043,1657.44226074
1549779,2022-02-12,Brentford,Crystal Palace,189,162,1655.86901855,1712.09533691
1549780,2022-02-13,Burnley,Liverpool,184,26,1685.37451172,1999.83642578
1549781,2022-04-20,Chelsea,Arsenal,15,13,1940.48571777,1849.98486328
1549782,2022-02-12,Everton,Leeds,31,19,1693.49462891,1736.44519043
1549783,2022-02-13,Leicester,West Ham,14,29,1759.65380859,1809.13464355
1549784,2022-02-12,Man United,Southampton,32,18,1871.76513672,1727.31298828
1549785,2022-02-13,Newcastle,Aston Villa,23,24,1686.56811523,1742.02819824
1549786,2022-02-12,Norwich,Man City,168,167,1624.2545166,2022.70605469
1549787,2022-02-13,Tottenham,Wolves,30,161,1794.06762695,1765.7208252
1549788,2022-02-12,Watford,Brighton,27,211,1630.04248047,1744.65722656
1549789,2022-02-19,Arsenal,Brentford,13,189,1866.60083008,1659.69030762
1549790,2022-02-19,Aston Villa,Watford,24,27,1737.23803711,1624.52294922
1549791,2022-02-19,Brighton,Burnley,211,184,1750.87939453,1686.36364746
1549792,2022-02-19,Crystal Palace,Chelsea,162,15,1715.14331055,1933.93579102
1549793,2022-02-20,Leeds,Man United,19,32,1726.00036621,1876.44482422
1549794,2022-02-19,Liverpool,Norwich,26,168,2012.26611328,1624.70861816
1549795,2022-02-19,Man City,Tottenham,167,30,2032.22094727,1783.29748535
1549796,2022-02-19,Southampton,Everton,18,31,1735.66918945,1710.80859375
1549797,2022-02-19,West Ham,Newcastle,29,23,1812.41784668,1698.22753906
1549798,2022-02-20,Wolves,Leicester,161,14,1783.36010742,1764.63110352
1549799,2022-03-16,Arsenal,Liverpool,13,26,1886.84155273,2024.37561035
1549800,2022-02-26,Brentford,Newcastle,189,23,1658.8807373,1704.40283203
1549801,2022-02-26,Brighton,Aston Villa,211,24,1733.39282227,1727.08691406
1549802,2022-05-19,Chelsea,Leicester,15,14,1905.29003906,1769.60522461
1549803,2022-02-26,Crystal Palace,Burnley,162,184,1725.72363281,1716.94458008
1549804,2022-02-26,Everton,Man City,31,167,1703.98510742,2019.32165527
1549805,2022-02-26,Leeds,Tottenham,19,30,1716.4407959,1790.58166504
1549806,2022-02-26,Man United,Watford,32,27,1887.30444336,1625.71252441
1549807,2022-02-25,Southampton,Norwich,18,168,1745.88769531,1624.87768555
1549808,2022-02-27,West Ham,Wolves,29,161,1809.98217773,1786.54382324
1549809,2022-03-05,Aston Villa,Southampton,24,18,1740.63269043,1752.04345703
1549810,2022-03-05,Burnley,Chelsea,184,15,1707.1517334,1943.1184082
1549811,2022-03-05,Leicester,Leeds,14,19,1772.375,1702.17858887
1549812,2022-03-05,Liverpool,West Ham,26,29,2019.52587891,1816.47766113
1549813,2022-03-06,Man City,Man United,167,32,2021.68591309,1880.25024414
1549814,2022-03-05,Newcastle,Brighton,23,211,1715.69104004,1719.8470459
1549815,2022-03-05,Norwich,Brentford,168,189,1619.41101074,1647.5925293
1549816,2022-03-07,Tottenham,Everton,30,31,1804.84375,1701.62084961
1549817,2022-03-06,Watford,Arsenal,27,13,1632.76672363,1876.36108398
1549818,2022-03-05,Wolves,Crystal Palace,161,162,1780.04821777,1724.23144531
1549819,2022-03-13,Arsenal,Leicester,13,14,1880.3939209,1784.44018555
1549820,2022-03-12,Brentford,Burnley,189,184,1660.15441895,1700.35192871
1549821,2022-03-12,Brighton,Liverpool,211,26,1713.24707031,2020.84411621
1549822,2022-03-13,Chelsea,Newcastle,15,23,1953.91845703,1732.87597656
1549823,2022-03-14,Crystal Palace,Man City,162,167,1739.9239502,2029.66955566
1549824,2022-03-13,Everton,Wolves,31,161,1692.07885742,1773.65893555
1549825,2022-03-13,Leeds,Norwich,19,168,1684.7824707,1605.10498047
1549826,2022-03-12,Man United,Tottenham,32,30,1874.3137207,1815.51391602
1549827,2022-03-13,Southampton,Watford,18,27,1728.82983398,1621.68688965
1549828,2022-03-13,West Ham,Aston Villa,29,24,1810.7722168,1768.41015625
1549829,2022-03-19,Aston Villa,Arsenal,24,13,1764.28552246,1880.68188477
1549830,2022-04-21,Burnley,Southampton,184,18,1691.70507812,1725.55480957
1549831,2022-03-20,Leicester,Brentford,14,189,1780.80786133,1673.4432373
1549832,2022-04-19,Liverpool,Man United,26,32,2044.28344727,1861.46984863
1549833,2022-04-20,Man City,Brighton,167,211,2037.49267578,1729.85900879
1549834,2022-04-20,Newcastle,Crystal Palace,23,162,1738.20605469,1765.35107422
1549835,2022-03-10,Norwich,Chelsea,168,15,1606.79333496,1949.86242676
1549836,2022-03-20,Tottenham,West Ham,30,29,1821.14306641,1833.18762207
1549837,2022-05-11,Watford,Everton,27,31,1596.06494141,1712.42907715
1549838,2022-03-18,Wolves,Leeds,161,19,1777.60705566,1686.55322266
1549839,2022-04-02,Wolves,Aston Villa,161,24,1770.92956543,1758.21081543
1549840,2022-04-03,West Ham,Everton,29,31,1823.11083984,1694.68969727
1549841,2022-04-03,Tottenham,Newcastle,30,23,1831.21984863,1723.85925293
1549842,2022-04-02,Man United,Leicester,32,14,1868.27539062,1785.12402344
1549843,2022-04-02,Liverpool,Watford,26,27,2033.8828125,1635.16625977
1549844,2022-04-02,Leeds,Southampton,19,18,1703.09399414,1718.69799805
1549845,2022-04-04,Crystal Palace,Arsenal,162,13,1747.73364258,1886.7565918
1549846,2022-04-02,Chelsea,Brentford,15,189,1960.76000977,1669.1270752
1549847,2022-04-02,Burnley,Man City,184,167,1690.41064453,2025.20727539
1549848,2022-04-02,Brighton,Norwich,211,168,1701.96887207,1601.75012207
1549849,2022-04-09,Watford,Leeds,27,19,1630.07067871,1698.56115723
1549850,2022-04-09,Southampton,Chelsea,18,15,1715.66931152,1919.12915039
1549851,2022-04-10,Norwich,Burnley,168,184,1601.84313965,1690.68127441
1549852,2022-04-08,Newcastle,Wolves,23,161,1712.71435547,1775.46948242
1549853,2022-04-10,Man City,Liverpool,167,26,2026.12072754,2033.44763184
1549854,2022-04-10,Leicester,Crystal Palace,14,162,1782.31494141,1762.36950684
1549855,2022-04-09,Everton,Man United,31,32,1679.70703125,1861.04614258
1549856,2022-04-10,Brentford,West Ham,189,29,1692.33349609,1820.77099609
1549857,2022-04-09,Aston Villa,Tottenham,24,30,1747.67895508,1836.3729248
1549858,2022-04-09,Arsenal,Brighton,13,211,1864.5592041,1694.31420898
1549859,2022-05-11,Wolves,Man City,161,167,1741.29638672,2025.71606445
1549860,2022-04-17,West Ham,Burnley,29,184,1830.65515137,1686.83398438
1549861,2022-04-16,Watford,Brentford,27,189,1626.79333496,1716.37109375
1549862,2022-04-16,Tottenham,Brighton,30,211,1859.45385742,1717.13818359
1549863,2022-04-16,Southampton,Arsenal,18,13,1714.90209961,1860.63757324
1549864,2022-04-17,Newcastle,Leicester,23,14,1729.22790527,1809.31616211
1549865,2022-04-16,Man United,Norwich,32,168,1859.1015625,1624.59277344
1549866,2022-05-11,Leeds,Chelsea,19,15,1703.63354492,1897.84472656
1549867,2022-05-19,Everton,Crystal Palace,31,162,1701.2722168,1756.50256348
1549868,2022-05-10,Aston Villa,Liverpool,24,26,1752.03271484,2041.42419434
1549869,2022-04-23,Norwich,Newcastle,168,23,1622.22436523,1745.89538574
1549870,2022-04-23,Man City,Watford,167,27,2040.34106445,1619.90478516
1549871,2022-04-24,Liverpool,Everton,26,31,2050.44384766,1702.22570801
1549872,2022-04-23,Leicester,Aston Villa,14,24,1798.66638184,1743.50036621
1549873,2022-04-25,Crystal Palace,Leeds,162,19,1757.66186523,1720.74084473
1549874,2022-04-24,Chelsea,West Ham,15,29,1924.35375977,1825.78417969
1549875,2022-04-24,Burnley,Wolves,184,161,1702.97900391,1774.71887207
1549876,2022-04-24,Brighton,Southampton,211,18,1727.01062012,1714.28076172
1549877,2022-04-23,Brentford,Tottenham,189,30,1723.25952148,1846.73303223
1549878,2022-04-23,Arsenal,Man United,13,32,1866.11682129,1855.30944824
1549879,2022-04-30,Wolves,Brighton,161,211,1763.92126465,1723.70056152
1549880,2022-05-01,West Ham,Arsenal,29,13,1810.73669434,1873.7244873
1549881,2022-04-30,Watford,Burnley,27,184,1616.51574707,1710.28710938
1549882,2022-05-01,Tottenham,Leicester,30,14,1842.68518066,1791.85058594
1549883,2022-04-30,Southampton,Crystal Palace,18,162,1714.10119629,1753.65270996
1549884,2022-04-30,Newcastle,Liverpool,23,26,1754.39050293,2052.92895508
1549885,2022-05-02,Man United,Brentford,32,189,1845.41796875,1723.81787109
1549886,2022-04-30,Leeds,Man City,19,167,1721.26049805,2043.04907227
1549887,2022-05-01,Everton,Chelsea,31,15,1698.73266602,1925.97619629
1549888,2022-04-30,Aston Villa,Norwich,24,168,1744.48144531,1610.23962402
1549889,2022-05-08,Norwich,West Ham,168,29,1594.6953125,1783.47644043
1549890,2022-05-08,Man City,Newcastle,167,23,2021.65783691,1741.85290527
1549891,2022-05-07,Liverpool,Tottenham,26,30,2047.53222656,1840.69091797
1549892,2022-05-08,Leicester,Everton,14,31,1764.68395996,1701.59411621
1549893,2022-05-07,Crystal Palace,Watford,162,27,1751.76696777,1599.72802734
1549894,2022-05-07,Chelsea,Wolves,15,161,1903.18823242,1735.95288086
1549895,2022-05-07,Burnley,Aston Villa,184,24,1707.14819336,1740.09912109
1549896,2022-05-07,Brighton,Man United,211,32,1731.74243164,1842.70568848
1549897,2022-05-07,Brentford,Southampton,189,18,1706.6036377,1696.0604248
1549898,2022-05-08,Arsenal,Leeds,13,19,1871.10717773,1706.90393066
1549899,2022-05-15,Wolves,Norwich,161,168,1735.52600098,1579.95910645
1549900,2022-05-15,West Ham,Man City,29,167,1792.5567627,2031.4864502
1549901,2022-05-15,Watford,Leicester,27,14,1598.12634277,1759.50476074
1549902,2022-05-15,Tottenham,Burnley,30,184,1859.87268066,1695.21459961
1549903,2022-05-17,Southampton,Liverpool,18,26,1684.5802002,2044.16662598
1549904,2022-05-16,Newcastle,Arsenal,23,13,1737.79455566,1861.30383301
1549905,2022-04-28,Man United,Chelsea,32,15,1846.81323242,1929.78259277
1549906,2022-05-15,Leeds,Brighton,19,211,1696.18835449,1751.82580566
1549907,2022-05-15,Everton,Brentford,31,189,1710.36767578,1718.0838623
1549908,2022-05-15,Aston Villa,Crystal Palace,24,162,1749.29040527,1755.43005371
1549909,2022-05-22,Arsenal,Everton,13,31,1846.87487793,1709.67285156
1549910,2022-05-22,Brentford,Leeds,189,19,1727.17932129,1696.53613281
1549911,2022-05-22,Brighton,West Ham,211,29,1751.47790527,1797.65405273
1549912,2022-05-22,Burnley,Newcastle,184,23,1694.62805176,1752.22351074
1549913,2022-05-22,Chelsea,Watford,15,27,1900.55810547,1588.02587891
1549914,2022-05-22,Crystal Palace,Man United,162,32,1748.10192871,1822.62231445
1549915,2022-05-22,Leicester,Southampton,14,18,1774.3371582,1682.76647949
1549916,2022-05-22,Liverpool,Wolves,26,161,2045.98034668,1730.34973145
1549917,2022-05-22,Man City,Aston Villa,167,24,2026.38916016,1745.43432617
1549918,2022-05-22,Norwich,Tottenham,168,30,1585.13537598,1863.24267578
1640674,2022-08-05,Crystal Palace,Arsenal,162,13,1753.9017334,1851.46276855
1640675,2022-08-06,Fulham,Liverpool,170,26,1636.01452637,2035.03417969
1640676,2022-08-06,Bournemouth,Aston Villa,183,24,1630.3548584,1740.57751465
1640677,2022-08-06,Leeds,Wolves,19,161,1703.28137207,1725.11816406
1640678,2022-08-07,Leicester,Brentford,14,189,1779.33227539,1714.31604004
1640679,2022-08-06,Newcastle,Forest,23,174,1756.9576416,1612.11474609
1640680,2022-08-06,Tottenham,Southampton,30,18,1866.62145996,1671.65332031
1640681,2022-08-06,Everton,Chelsea,31,15,1698.96679688,1899.03649902
1640682,2022-08-07,Man United,Brighton,32,211,1810.7043457,1760.09008789
1640683,2022-08-07,West Ham,Man City,29,167,1782.92382812,2025.12792969
1640684,2022-08-13,Arsenal,Leicester,13,14,1861.01867676,1776.17163086
1640685,2022-08-13,Aston Villa,Everton,24,31,1726.9588623,1694.66918945
1640686,2022-08-13,Brentford,Man United,189,32,1717.47668457,1800.0213623
1640687,2022-08-13,Brighton,Newcastle,211,23,1770.77307129,1762.19128418
1640688,2022-08-14,Chelsea,Tottenham,15,30,1903.33410645,1871.39343262
1640689,2022-08-15,Liverpool,Crystal Palace,26,162,2027.35754395,1744.3458252
1640690,2022-08-13,Man City,Bournemouth,167,183,2030.10571289,1643.97351074
1640691,2022-08-14,Forest,West Ham,174,29,1606.88110352,1777.94592285
1640692,2022-08-13,Southampton,Leeds,18,19,1666.88134766,1710.66699219
1640693,2022-08-13,Wolves,Fulham,161,170,1717.73242188,1643.69128418
1640694,2022-08-20,Bournemouth,Arsenal,183,13,1642.35546875,1867.95751953
1640695,2022-08-20,Crystal Palace,Aston Villa,162,24,1752.08813477,1733.14306641
1640696,2022-08-20,Everton,Forest,31,174,1689.02075195,1618.41821289
1640697,2022-08-20,Fulham,Brentford,170,189,1647.33459473,1735.65881348
1640698,2022-08-21,Leeds,Chelsea,19,15,1711.05664062,1901.23828125
1640699,2022-08-20,Leicester,Southampton,14,18,1769.76867676,1667.02734375
1640700,2022-08-22,Man United,Liverpool,32,26,1782.375,2020.15100098
1640701,2022-08-21,Newcastle,Man City,23,167,1764.07397461,2032.25964355
1640702,2022-08-20,Tottenham,Wolves,30,161,1874.02502441,1714.625
1640703,2022-08-21,West Ham,Brighton,29,211,1767.79223633,1769.42614746
1640704,2022-08-27,Arsenal,Fulham,13,170,1875.32104492,1656.71557617
1640705,2022-08-28,Aston Villa,West Ham,24,29,1724.91247559,1756.25183105
1640706,2022-08-27,Brentford,Everton,189,31,1727.21032715,1686.03259277
1640707,2022-08-27,Brighton,Leeds,211,19,1783.37304688,1731.14453125
1640708,2022-08-27,Chelsea,Leicester,15,14,1882.08300781,1758.41784668
1640709,2022-08-27,Liverpool,Bournemouth,26,183,2008.06506348,1635.92431641
1640710,2022-08-27,Man City,Crystal Palace,167,162,2027.2265625,1761.25134277
1640711,2022-08-28,Forest,Tottenham,174,30,1622.33886719,1877.79187012
1640712,2022-08-27,Southampton,Man United,18,32,1679.31066895,1795.39343262
1640713,2022-08-28,Wolves,Newcastle,161,23,1711.79064941,1770.03955078
1640714,2022-08-31,Arsenal,Aston Villa,13,24,1877.66247559,1716.25915527
1640715,2022-08-31,Bournemouth,Wolves,183,161,1632.94055176,1711.90588379
1640716,2022-08-30,Fulham,Brighton,170,211,1654.37414551,1788.72717285
1640717,2022-08-30,Leeds,Everton,19,31,1725.79052734,1688.76000977
1640718,2022-09-01,Leicester,Man United,14,32,1754.65478516,1801.75317383
1640719,2022-08-31,West Ham,Tottenham,29,30,1764.90515137,1882.70751953
1640720,2022-08-30,Crystal Palace,Brentford,162,189,1758.66662598,1724.48291016
1640721,2022-08-30,Southampton,Chelsea,18,15,1672.95092773,1885.84619141
1640722,2022-08-31,Liverpool,Newcastle,26,23,2011.04882812,1769.92431641
1640723,2022-08-31,Man City,Forest,167,174,2029.8112793,1617.42321777
1640724,2022-09-03,Aston Villa,Man City,24,167,1713.08093262,2031.73083496
1640725,2022-09-03,Brentford,Leeds,189,19,1726.94726562,1723.24926758
1640726,2022-09-04,Brighton,Leicester,211,14,1778.4005127,1746.37609863
1640727,2022-09-03,Chelsea,West Ham,15,29,1873.8638916,1766.67773438
1640728,2022-09-03,Everton,Liverpool,31,26,1691.30114746,2013.15673828
1640729,2022-09-04,Man United,Arsenal,32,13,1810.03186035,1880.84069824
1640730,2022-09-03,Newcastle,Crystal Palace,23,162,1767.81652832,1756.20227051
1640731,2022-09-03,Forest,Bournemouth,174,183,1615.50366211,1633.61328125
1640732,2022-09-03,Tottenham,Fulham,30,170,1880.93481445,1664.70068359
1640733,2022-09-03,Wolves,Southampton,161,18,1711.2331543,1684.93310547
1640734,2023-03-01,Arsenal,Everton,13,31,1926.25366211,1670.73156738
1640735,2023-04-04,Bournemouth,Brighton,183,211,1661.44372559,1825.3059082
1640736,2023-01-18,Crystal Palace,Man United,162,32,1736.68151855,1874.44934082
1640737,2023-01-12,Fulham,Chelsea,170,15,1714.91516113,1873.38476562
1640738,2023-04-04,Leeds,Forest,19,174,1707.2635498,1645.53039551
1640739,2023-04-04,Leicester,Aston Villa,14,24,1741.43835449,1788.20129395
1640740,2023-03-01,Liverpool,Wolves,26,161,1929.20605469,1713.3215332
1640741,2023-01-19,Man City,Tottenham,167,30,2018.14038086,1857.57849121
1640742,2023-03-15,Southampton,Brentford,18,189,1663.48352051,1785.05200195
1640743,2023-04-05,West Ham,Newcastle,29,23,1756.2376709,1854.80493164
1640744,2022-09-16,Aston Villa,Southampton,24,18,1708.04260254,1667.56872559
1640745,2022-09-18,Brentford,Arsenal,189,13,1728.76403809,1861.61083984
1640746,2023-03-15,Brighton,Crystal Palace,211,162,1822.44812012,1737.67626953
1640747,2023-04-04,Chelsea,Liverpool,15,26,1842.72302246,1926.76843262
1640748,2022-09-18,Everton,West Ham,31,29,1688.39318848,1757.90539551
1640749,2023-02-08,Man United,Leeds,32,19,1870.35742188,1699.20983887
1640750,2022-09-17,Newcastle,Bournemouth,23,183,1756.54223633,1633.43676758
1640751,2022-09-16,Forest,Fulham,174,170,1594.91552734,1650.92224121
1640752,2022-09-17,Tottenham,Leicester,30,14,1865.88122559,1727.04443359
1640753,2022-09-17,Wolves,Man City,161,167,1707.83288574,2025.91796875
1640754,2022-10-01,Arsenal,Tottenham,13,30,1871.75427246,1872.87072754
1640755,2022-10-01,Bournemouth,Brentford,183,189,1638.12988281,1718.62072754
1640756,2022-10-01,Crystal Palace,Chelsea,162,15,1748.78771973,1852.81445312
1640757,2022-10-01,Fulham,Newcastle,170,23,1661.09960938,1751.84912109
1640758,2022-10-02,Leeds,Aston Villa,19,24,1702.74377441,1715.66918945
1640759,2022-10-03,Leicester,Forest,14,174,1720.05480957,1588.89001465
1640760,2022-10-01,Liverpool,Brighton,26,211,1982.13085938,1779.0435791
1640761,2022-10-02,Man City,Man United,167,32,2030.31066895,1805.43786621
1640762,2022-10-01,Southampton,Everton,18,31,1664.09399414,1696.83044434
1640763,2022-10-01,West Ham,Wolves,29,161,1749.46813965,1703.44006348
1640764,2022-10-09,Arsenal,Liverpool,13,26,1889.96911621,1984.58215332
1640765,2022-10-08,Bournemouth,Leicester,183,14,1645.45275879,1734.10424805
1640766,2022-10-08,Brighton,Tottenham,211,30,1791.84143066,1868.53588867
1640767,2022-10-08,Chelsea,Wolves,15,161,1876.5098877,1701.96020508
1640768,2022-10-09,Crystal Palace,Leeds,162,19,1748.52062988,1708.19226074
1640769,2022-10-09,Everton,Man United,31,32,1711.9642334,1809.97729492
1640770,2022-10-08,Man City,Southampton,167,18,2041.94970703,1662.015625
1640771,2022-10-08,Newcastle,Brentford,23,189,1770.60119629,1724.35302734
1640772,2022-10-10,Forest,Aston Villa,174,24,1587.89587402,1723.27600098
1640773,2022-10-09,West Ham,Fulham,29,170,1768.62194824,1655.40283203
1640774,2022-10-16,Aston Villa,Chelsea,24,15,1727.11108398,1900.34411621
1640775,2022-10-14,Brentford,Brighton,189,211,1717.5748291,1788.77758789
1640776,2022-10-15,Fulham,Bournemouth,170,183,1655.79602051,1660.484375
1640777,2022-10-16,Leeds,Arsenal,19,13,1708.69995117,1907.52258301
1640778,2022-10-15,Leicester,Crystal Palace,14,162,1731.22949219,1760.1697998
1640779,2022-10-16,Liverpool,Man City,26,167,1988.65576172,2041.52941895
1640780,2022-10-16,Man United,Newcastle,32,23,1823.83532715,1787.81567383
1640781,2022-10-16,Southampton,West Ham,18,29,1666.2487793,1782.73498535
1640782,2022-10-15,Tottenham,Everton,30,31,1885.36682129,1711.12438965
1640783,2022-10-15,Wolves,Forest,161,174,1702.5189209,1596.2175293
1640784,2023-02-15,Arsenal,Man City,13,167,1927.37329102,2017.36315918
1640785,2022-10-19,Bournemouth,Southampton,183,18,1662.01916504,1667.9342041
1640786,2022-10-19,Brentford,Chelsea,189,15,1731.22619629,1907.61474609
1640787,2022-10-18,Brighton,Forest,211,174,1778.56738281,1591.953125
1640788,2022-10-20,Fulham,Aston Villa,170,24,1654.26123047,1719.8404541
1640789,2022-10-20,Leicester,Leeds,14,19,1730.38256836,1704.22680664
1640790,2022-10-18,Crystal Palace,Wolves,162,161,1761.01672363,1706.7833252
1640791,2022-10-19,Newcastle,Everton,23,31,1790.44067383,1706.94958496
1640792,2022-10-19,Liverpool,West Ham,26,29,1996.48010254,1781.04956055
1640793,2022-10-19,Man United,Tottenham,32,30,1821.21032715,1889.54162598
1640794,2022-10-23,Aston Villa,Brentford,24,189,1706.41870117,1735.49841309
1640795,2022-10-22,Chelsea,Man United,15,32,1905.08862305,1833.87561035
1640796,2022-10-22,Everton,Crystal Palace,31,162,1703.07727051,1767.35095215
1640797,2022-10-23,Leeds,Fulham,19,170,1696.98681641,1669.42907715
1640798,2022-10-22,Man City,Brighton,167,211,2034.578125,1773.40686035
1640799,2022-10-22,Forest,Liverpool,174,26,1598.85961914,1999.78601074
1640800,2022-10-23,Southampton,Arsenal,18,13,1678.01123047,1915.73962402
1640801,2022-10-23,Tottenham,Newcastle,30,23,1878.62243652,1796.05908203
1640802,2022-10-24,West Ham,Bournemouth,29,183,1779.48974609,1653.68811035
1640803,2022-10-23,Wolves,Leicester,161,14,1702.19519043,1739.36865234
1640804,2022-10-30,Arsenal,Forest,13,174,1893.12109375,1612.39624023
1640805,2022-10-29,Bournemouth,Tottenham,183,30,1646.27392578,1860.0690918
1640806,2022-10-29,Brentford,Wolves,189,161,1718.95898438,1682.75585938
1640807,2022-10-29,Brighton,Chelsea,211,15,1768.66308594,1905.17419434
1640808,2022-10-29,Crystal Palace,Southampton,162,18,1750.90075684,1680.69238281
1640809,2022-10-29,Fulham,Everton,170,31,1677.45446777,1715.40710449
1640810,2022-10-29,Leicester,Man City,14,167,1754.68774414,2030.44335938
1640811,2022-10-29,Liverpool,Leeds,26,19,1991.61767578,1684.84118652
1640812,2022-10-30,Man United,West Ham,32,29,1837.20263672,1784.21569824
1640813,2022-10-29,Newcastle,Aston Villa,23,24,1805.71484375,1718.83789062
1640814,2022-11-06,Aston Villa,Man United,24,32,1718.13708496,1858.26428223
1640815,2022-11-06,Chelsea,Arsenal,15,13,1897.92480469,1905.82104492
1640816,2022-11-05,Everton,Leicester,31,14,1724.36621094,1759.95629883
1640817,2022-11-05,Leeds,Bournemouth,19,183,1708.80419922,1650.30419922
1640818,2022-11-05,Man City,Fulham,167,170,2043.86889648,1685.14050293
1640819,2022-11-05,Forest,Brentford,174,189,1616.93554688,1724.57861328
1640820,2022-11-06,Southampton,Newcastle,18,23,1684.13586426,1823.06079102
1640821,2022-11-06,Tottenham,Liverpool,30,26,1878.52819824,1990.88256836
1640822,2022-11-06,West Ham,Crystal Palace,29,162,1790.5135498,1764.10253906
1640823,2022-11-05,Wolves,Brighton,161,211,1693.78137207,1794.67443848
1640824,2022-11-12,Bournemouth,Everton,183,31,1645.14819336,1712.2121582
1640825,2022-11-13,Brighton,Aston Villa,211,24,1801.82446289,1732.72424316
1640826,2022-11-13,Fulham,Man United,170,32,1684.12512207,1843.67700195
1640827,2022-11-12,Liverpool,Southampton,26,18,1997.29284668,1674.10180664
1640828,2022-11-12,Man City,Brentford,167,189,2044.88427734,1723.14575195
1640829,2022-11-12,Newcastle,Chelsea,23,15,1833.09472656,1888.71057129
1640830,2022-11-12,Forest,Crystal Palace,174,162,1618.3684082,1774.20629883
1640831,2022-11-12,Tottenham,Leeds,30,19,1872.11791992,1713.96020508
1640832,2022-11-12,West Ham,Leicester,29,14,1780.40979004,1772.11035156
1640833,2022-11-12,Wolves,Arsenal,161,13,1686.63122559,1915.03540039
1640834,2022-12-26,Arsenal,West Ham,13,29,1920.58532715,1767.13537598
1640835,2022-12-26,Aston Villa,Liverpool,24,26,1743.84997559,1999.21679688
1640836,2022-12-26,Brentford,Tottenham,189,30,1738.85266113,1875.38684082
1640837,2022-12-27,Chelsea,Bournemouth,15,183,1880.48828125,1659.93737793
1640838,2022-12-26,Crystal Palace,Fulham,162,170,1763.27087402,1678.95336914
1640839,2022-12-26,Everton,Wolves,31,161,1697.42297363,1681.08129883
1640840,2022-12-28,Leeds,Man City,19,167,1710.69128418,2029.17749023
1640841,2022-12-26,Leicester,Newcastle,14,23,1785.38476562,1841.3170166
1640842,2022-12-27,Man United,Forest,32,174,1848.84887695,1629.30383301
1640843,2022-12-26,Southampton,Brighton,18,211,1672.17797852,1790.69885254
1640844,2022-12-31,Bournemouth,Crystal Palace,183,162,1656.27270508,1743.77514648
1640845,2022-12-31,Brighton,Arsenal,211,13,1799.28674316,1925.63586426
1640846,2022-12-31,Fulham,Southampton,170,18,1698.44909668,1663.59008789
1640847,2022-12-30,Liverpool,Leicester,26,14,2003.80102539,1772.10388184
1640848,2022-12-31,Man City,Everton,167,31,2032.31274414,1687.70727539
1640849,2022-12-31,Newcastle,Leeds,23,19,1854.59790039,1707.5559082
1640850,2023-01-01,Forest,Chelsea,174,15,1624.74621582,1884.15283203
1640851,2023-01-01,Tottenham,Aston Villa,30,24,1872.75830078,1739.26574707
1640852,2022-12-30,West Ham,Brentford,29,189,1762.08483887,1741.4810791
1640853,2022-12-31,Wolves,Man United,161,32,1690.79711914,1853.40637207
1640854,2023-01-03,Arsenal,Newcastle,13,23,1933.80310059,1849.74108887
1640855,2023-01-04,Aston Villa,Wolves,24,161,1756.515625,1685.82519531
1640856,2023-01-02,Brentford,Liverpool,189,26,1754.90686035,2006.17456055
1640857,2023-01-05,Chelsea,Man City,15,167,1878.4642334,2024.3112793
1640858,2023-01-04,Crystal Palace,Tottenham,162,30,1753.3770752,1855.50842285
1640859,2023-01-03,Everton,Brighton,31,211,1695.70874023,1791.11962891
1640860,2023-01-04,Leeds,West Ham,19,29,1712.4128418,1748.65917969
1640861,2023-01-03,Leicester,Fulham,14,170,1769.73034668,1704.48352051
1640862,2023-01-03,Man United,Bournemouth,32,183,1858.37817383,1646.67077637
1640863,2023-01-04,Southampton,Forest,18,174,1657.55554199,1630.43481445
1640864,2023-01-13,Aston Villa,Leeds,24,19,1753.6550293,1712.54797363
1640865,2023-01-14,Brentford,Bournemouth,189,183,1773.81262207,1641.84997559
1640866,2023-01-14,Brighton,Liverpool,211,26,1802.38195801,1987.26879883
1640867,2023-01-15,Chelsea,Crystal Palace,15,162,1862.15380859,1741.02893066
1640868,2023-01-14,Everton,Southampton,31,18,1684.44641113,1648.02294922
1640869,2023-01-14,Man United,Man City,32,167,1863.19897461,2029.39074707
1640870,2023-01-15,Newcastle,Fulham,23,170,1852.98999023,1726.14599609
1640871,2023-01-14,Forest,Leicester,174,14,1639.96740723,1759.29870605
1640872,2023-01-15,Tottenham,Arsenal,30,13,1867.85644531,1930.55419922
1640873,2023-01-14,Wolves,West Ham,161,29,1688.68579102,1748.52404785
1640874,2023-02-25,West Ham,Forest,29,174,1743.25866699,1659.43884277
1640875,2023-03-04,Arsenal,Bournemouth,13,183,1930.42285156,1642.19970703
1640876,2023-01-22,Arsenal,Man United,13,32,1940.83215332,1871.58154297
